Id,TamanhoPacote__c,CollectPoint__Latitude__s,CollectPoint__Longitude__s,DeliveryPoint__Latitude__s,DeliveryPoint__Longitude__s,CreatedDate
97a2cf1bcffc778d8661d305a6d344f9,Média,-23.59608602775692,-46.56138963197528,-23.60623667692889,-46.6001103193202,2017-09-14 15:46:39
e995d882ff7b28ef28cd7e87737fccec,Alta,-23.59608602775692,-46.56138963197528,-23.65505507531975,-46.36192942133493,2018-06-27 11:39:12
c4277c0bb265f5f6e13a10ee49dd0e9c,Média,-23.59608602775692,-46.56138963197528,-23.519223858733884,-47.474937078683126,2018-05-11 11:32:59
98509cb0716e6b8b252e0dcb05b2e481,Média,-23.59608602775692,-46.56138963197528,-23.53756427699231,-47.4346005360668,2018-04-11 16:55:26
7de07ec95928feca2cc51d11d2561f3c,Média,-23.59608602775692,-46.56138963197528,-23.57123779294824,-46.79956213725541,2018-06-27 21:32:37
a08f93229ff75ba67fbdc36e6ad7c5c7,Alta,-23.59608602775692,-46.56138963197528,-23.657250175378767,-46.61075944811122,2018-05-02 01:27:50
9e7088941513acdd786e771544ff78a7,Baixa,-23.59608602775692,-46.56138963197528,-23.51990930155555,-46.34452163286495,2017-11-24 21:33:41
c71ee8376af932d723ef73120320af53,Alta,-23.59608602775692,-46.56138963197528,-22.33251088443001,-47.377264861568456,2018-02-15 16:42:23
d368a1aad6fbecd01c20f4bef6bbad64,Média,-23.59608602775692,-46.56138963197528,-23.52355322592188,-46.55054483097694,2018-07-11 23:59:17
b0b11a045f01b17c63a50af48627e177,Baixa,-23.59608602775692,-46.56138963197528,-23.534020822926877,-46.495087496393324,2018-04-17 13:49:17
e6994fc60ac218b01bd168895ef8399e,Média,-23.59608602775692,-46.56138963197528,-23.674461795765527,-46.68681964921501,2018-08-13 13:15:03
c1a2ee16a0ebb378f57bdf69fcf45b79,Alta,-23.59608602775692,-46.56138963197528,-23.481059081597326,-46.64630746073055,2018-08-19 18:44:47
a467b6e02187433dde3d9827e8561a9b,Baixa,-23.59608602775692,-46.56138963197528,-23.65162088926077,-46.60351488689484,2017-10-15 14:45:17
3967044b1f033a8b079e050cf79b2586,Baixa,-23.59608602775692,-46.56138963197528,-23.597540896712868,-46.57904377939821,2017-11-24 09:15:36
ce9c29eef68b7ebc6a4bc1014618bb4b,Alta,-23.59608602775692,-46.56138963197528,-22.38733018521352,-46.92803985014116,2018-08-01 23:38:50
71f28f100b9563aab8eeba751790d889,Média,-23.59608602775692,-46.56138963197528,-23.688463578683145,-46.66371926533554,2018-05-16 21:10:10
e94d8ace7446337ba22419b2218a8303,Alta,-23.59608602775692,-46.56138963197528,-23.687830870996216,-46.61065511474994,2018-05-03 10:27:48
415d3ba51a2cf1ed6c5b722c94f9c4a2,Média,-23.59608602775692,-46.56138963197528,-23.665954171562984,-45.43486616013568,2018-04-04 10:56:06
4598f231b79970cbd4afa2bc692068cb,Média,-23.59608602775692,-46.56138963197528,-22.2985085342778,-48.540250157510506,2018-06-11 09:50:47
6dbbe1fc68ddafdaa158c5ad25ddef2e,Média,-23.59608602775692,-46.56138963197528,-23.506064518177627,-46.666119310577606,2018-05-27 18:35:05
353a971e298d36b113bdded48003102d,Média,-23.59608602775692,-46.56138963197528,-21.069170059436985,-50.14388889015095,2017-11-25 10:07:27
0cb709ce376d73c096eac3e210ebd5d6,Baixa,-23.59608602775692,-46.56138963197528,-23.651624713572616,-46.548151575076446,2018-05-17 20:07:30
da0a6ee487d278ae0fc77b10e9c18d8e,Baixa,-23.59608602775692,-46.56138963197528,-22.568907864569766,-47.37619564683011,2017-09-23 18:20:14
04f1f7895e1f86444c5965be2d773cb3,Média,-23.59608602775692,-46.56138963197528,-20.833311110937743,-49.36862869325508,2018-07-18 12:30:21
50414654de178b0b11767504bf0a2fb5,Alta,-23.59608602775692,-46.56138963197528,-23.299821440186975,-47.13776212614689,2018-04-22 22:16:03
b446fd5e2b89b4ea9f610815cb707bc3,Alta,-23.59608602775692,-46.56138963197528,-21.68463581371358,-48.08419380577227,2018-08-02 19:00:27
f630b65d93478030e826b3a84804eb44,Alta,-23.59608602775692,-46.56138963197528,-23.88679191700032,-46.424558548653565,2018-04-16 15:17:00
a15224cfcb9e6a6d8915714b32c2311a,Média,-23.59608602775692,-46.56138963197528,-22.30471983227435,-49.05868864906134,2017-08-17 10:01:50
220d51765a0cb5fd731934046856d5bb,Alta,-23.59608602775692,-46.56138963197528,-24.281284365679756,-47.44564358336644,2018-04-03 18:51:47
e21afd8936862499caccb6bc8dc749b7,Baixa,-23.59608602775692,-46.56138963197528,-23.41680789286744,-46.50745327116394,2018-05-12 13:55:25
33e9e7bf59600996dd1a153ce751753d,Média,-23.59608602775692,-46.56138963197528,-21.18400697668648,-50.42609800943507,2018-06-24 16:58:09
11b60b3ca3c2cc7ad8e5e6d609ab41e0,Alta,-23.59608602775692,-46.56138963197528,-23.0836437668634,-47.20306975013413,2017-08-28 17:43:16
2c7e89e493d79a803615950d27017f1f,Baixa,-23.59608602775692,-46.56138963197528,-23.961812938897538,-46.34427982528125,2017-11-24 10:18:10
ab85b4f1004139c85b34c049131c8030,Média,-23.59608602775692,-46.56138963197528,-22.752261000000004,-47.62153799999999,2018-06-21 22:17:00
3a910fcc31e93133ce84280ebc47d956,Baixa,-23.59608602775692,-46.56138963197528,-23.476825130734543,-46.70526423521269,2018-08-04 19:28:38
58626c8b17b76c4f503f07fd549f6f7f,Baixa,-23.59608602775692,-46.56138963197528,-23.472232658895493,-46.6981336054591,2017-12-26 12:34:34
8fa4c1bf3c1b27d1349e2aa934aed53f,Alta,-23.59608602775692,-46.56138963197528,-23.64502698084141,-46.646226916873445,2018-07-04 10:26:00
6c1254286aa56d3190235f7319a47136,Média,-23.59608602775692,-46.56138963197528,-22.734190708292505,-47.65736922147847,2018-06-06 11:29:57
c48a0edfbe31112fc8f48c3acfb42e2b,Baixa,-23.59608602775692,-46.56138963197528,-23.54833767344497,-46.84135989135912,2018-05-11 15:03:50
3f1ce5993887adf8fa64399d04ddd7eb,Média,-23.59608602775692,-46.56138963197528,-23.50402072217096,-46.66486670260835,2018-04-02 23:32:37
43df363e546c5d4be691fee79394213d,Baixa,-23.5869802640594,-46.61441384480889,-23.566061323712944,-46.54482052301097,2017-12-21 13:57:09
b3111cd50c7a34635433d6a557a6bf64,Baixa,-23.5869802640594,-46.61441384480889,-23.576546988500965,-45.339161948726925,2018-06-17 10:07:40
27154322ce3aa2a60d8f005b929e9567,Baixa,-23.5869802640594,-46.61441384480889,-23.59456298473655,-46.72783455314792,2017-11-11 10:41:52
23656d2d2cc437bb9aa69984ee84d980,Baixa,-23.5869802640594,-46.61441384480889,-23.502028505135893,-46.60034967291817,2018-02-20 11:34:50
d152d9b39cef5941978b389e5ffee780,Baixa,-23.5869802640594,-46.61441384480889,-23.688754983351576,-46.761048796006655,2018-06-30 21:02:21
7726bdb7afd27bca31049d658bcc80af,Baixa,-23.5869802640594,-46.61441384480889,-23.54994695862441,-46.56096826617228,2018-03-27 09:18:44
4f0c82eab94eb2ea093382969dfe6949,Baixa,-23.5869802640594,-46.61441384480889,-23.544515233192364,-46.54270610151011,2017-08-22 09:24:02
045d2b8e16b8512db26e4d3d1a3e5198,Baixa,-23.5869802640594,-46.61441384480889,-20.57107411188894,-47.39074661841339,2018-05-15 16:20:48
a82e51ce2f7042d9be38b0cee1764b46,Baixa,-23.5869802640594,-46.61441384480889,-23.558908285042403,-46.64517207853889,2017-10-07 11:00:13
8718a4ef6a9e45012bb3e595f0b5286c,Baixa,-23.5869802640594,-46.61441384480889,-23.54204599711017,-46.81338237476369,2018-07-19 11:16:41
c9d34829925a92b0d2d385e3f87c9e93,Baixa,-23.5869802640594,-46.61441384480889,-23.2895548269244,-46.76289362355178,2018-01-26 01:05:16
c3e0d294fd277124450f8776d63dee4d,Baixa,-23.5869802640594,-46.61441384480889,-21.17381047413771,-48.63200338456181,2017-07-26 08:51:15
39d340d25b904393423407b7b5ed5030,Baixa,-23.5869802640594,-46.61441384480889,-22.932821929423746,-45.44848162439036,2018-05-03 21:14:33
24a79b2260e2a5084dfe1a16ce5e6b3a,Baixa,-23.5869802640594,-46.61441384480889,-23.66509253952925,-46.57225469608747,2017-10-03 12:24:25
260c1e77793a506e09dd0f8135109966,Baixa,-23.5869802640594,-46.61441384480889,-23.285436459961183,-46.71111881569874,2018-08-17 06:37:13
c7da3693b9936c359eb9d60640dbb967,Baixa,-23.53689213711117,-46.71311138051819,-23.0752316608744,-48.91600969727445,2017-08-21 20:49:53
1fa3133aa187f5523ca99748f5b5578f,Baixa,-23.53689213711117,-46.71311138051819,-23.52188843014645,-46.59374225679054,2017-06-01 19:08:30
2075dec2fbf09cb75f0bfb8140aaea7a,Baixa,-23.53689213711117,-46.71311138051819,-23.5280428077842,-46.910864071258345,2017-09-16 09:05:54
4f53648717b48854fb9db283e2cf5d27,Baixa,-23.53689213711117,-46.71311138051819,-22.083395632441874,-50.54042481026828,2017-05-13 20:17:09
9c9504bb506aa1635fb6ad19be9bcfa9,Baixa,-23.53689213711117,-46.71311138051819,-23.537767924231044,-46.7960720491372,2017-09-06 00:33:14
1648b503676883c70854279700e3cfc3,Baixa,-23.49269727560733,-46.654851038028696,-21.36235769739203,-48.232975701561735,2018-04-27 12:03:22
e96a4c3bfb4afc0cb895a76f5ba0440b,Baixa,-23.49269727560733,-46.654851038028696,-23.594499367187996,-46.67772056203472,2018-04-15 21:23:16
9b86b1c24ecef19a6dec20a8750341f9,Baixa,-23.49269727560733,-46.654851038028696,-24.014776714957595,-46.48321646502973,2018-02-22 22:12:27
2d707687709e7c9a3ba4c8c1749afa6f,Baixa,-23.49269727560733,-46.654851038028696,-23.01083014736553,-45.55103935263445,2018-02-26 16:28:37
1c749ca7e27a6aaa93180b80e326d7f8,Baixa,-23.432493991949915,-46.5096378090484,-23.64703574049283,-46.65745737108312,2018-04-03 17:38:12
c97623da13aeaddc6de228746da872bb,Baixa,-23.432493991949915,-46.5096378090484,-23.59725813405276,-46.57042710421837,2017-12-29 11:02:33
b90eb14cd43f40f7b2ad0102469e43bb,Baixa,-23.432493991949915,-46.5096378090484,-23.494131859282135,-46.65839228711986,2017-11-30 23:20:14
93fa3ccf2f8069af481c6634299a29f1,Baixa,-23.432493991949915,-46.5096378090484,-23.61306930030584,-46.59723009922672,2017-12-13 11:58:29
532227f6cb279324fdf9b5e3b5e33fbe,Baixa,-23.432493991949915,-46.5096378090484,-23.54736980354735,-46.30311358926496,2018-03-21 13:13:28
256d312e964585fcdb955a8e8edb7081,Baixa,-23.432493991949915,-46.5096378090484,-23.64036523446758,-46.65212213182845,2018-03-24 10:29:26
1595ad12e30eb87fdcd5fc501f7f93e9,Baixa,-23.432493991949915,-46.5096378090484,-23.55174076519132,-46.74990570690751,2017-12-01 09:20:34
1ed6ef60cb675a647f2cbb302bc76401,Baixa,-23.432493991949915,-46.5096378090484,-23.47058431779098,-46.52329754593456,2018-01-08 23:39:30
5dc2065524809a87208d760d279f88ca,Baixa,-23.432493991949915,-46.5096378090484,-23.58143270774424,-46.61172042423104,2018-07-29 17:02:03
b667484df2bb8bef1e61788f1c7556f5,Baixa,-23.432493991949915,-46.5096378090484,-21.279941420675893,-50.336008501995344,2018-01-05 14:50:02
9125e99c306e51534e9e6e31efdecec9,Baixa,-23.432493991949915,-46.5096378090484,-23.656277912574293,-46.69147445905709,2017-11-17 10:25:02
c92364460bae25c97369caca38250639,Baixa,-23.432493991949915,-46.5096378090484,-20.14407706636154,-50.83338032635593,2017-12-11 10:51:42
db4c3f7858a333ee70e9bbf31768f704,Baixa,-23.432493991949915,-46.5096378090484,-23.569667999999997,-46.72728099610486,2018-01-11 11:26:04
37113d4a4b32eb2a62556a3688dc0277,Baixa,-23.432493991949915,-46.5096378090484,-23.3512888921318,-47.844533893650215,2017-12-09 09:18:49
92db190a97a2ab00dc878d38080537bf,Baixa,-23.432493991949915,-46.5096378090484,-22.894664936797067,-48.45187419469744,2018-03-05 10:43:16
c23118f80a11f1fe5147253748fc761e,Baixa,-23.432493991949915,-46.5096378090484,-23.54403992977097,-46.57201779892085,2018-08-09 19:50:59
96ddb50f66e3e4afbcf614a6f6e88d0e,Baixa,-23.432493991949915,-46.5096378090484,-23.65022849792253,-46.65698846557798,2018-03-20 12:58:17
1117adefe1d6d759e691b366fa392487,Baixa,-23.432493991949915,-46.5096378090484,-23.606204731606017,-46.65334262334829,2017-12-26 10:21:28
02645c905eb7d1591a679f9bc3b669fd,Baixa,-23.533697346932883,-46.53920421342839,-23.23724961587513,-45.88082955926476,2018-01-26 16:09:11
f464bdc3b17c2085e54b66d8e5ae1695,Baixa,-23.533697346932883,-46.53920421342839,-23.6928580013246,-46.63964126947597,2017-05-25 11:07:58
211635839640ec89714ed4410c5d9eea,Baixa,-23.533697346932883,-46.53920421342839,-23.612802338882805,-46.73931060061168,2018-05-27 16:00:16
e14ff08a4c4bd0fb4ac0edeb17f47d5c,Baixa,-23.533697346932883,-46.53920421342839,-23.557510348093,-46.71974431708465,2018-08-14 07:18:56
fcd4159eeb371273ad224945569162c7,Baixa,-23.533697346932883,-46.53920421342839,-23.458311199001667,-46.5956613491546,2018-02-27 12:54:12
2adb2f19ddcdf638f5c1284f84e4fe18,Baixa,-23.533697346932883,-46.53920421342839,-23.479570309740897,-46.62865905773553,2018-05-27 19:13:16
41202affb3415784c71821ffb3f95a40,Baixa,-23.533697346932883,-46.53920421342839,-23.525007254515515,-46.70600750499165,2017-03-27 20:29:48
21098189656e63812f552eeabc4eea79,Baixa,-23.533697346932883,-46.53920421342839,-23.49653469164408,-46.65942948695825,2018-01-13 10:28:16
5762165bd52d70f5a54d4cfe067fe5fd,Baixa,-23.533697346932883,-46.53920421342839,-22.41871528680376,-46.82798216284088,2017-04-07 13:34:22
cda991534f8532948f833dcfb0f3ad42,Baixa,-23.533697346932883,-46.53920421342839,-23.53112815358786,-46.86075517677384,2017-10-17 22:31:03
f539d0423a5e7bd1ec489c23211cf9e3,Baixa,-23.533697346932883,-46.53920421342839,-22.580286008516183,-44.98166493312763,2018-02-20 19:27:17
a56500b8683714e5010696513abcd267,Baixa,-23.533697346932883,-46.53920421342839,-22.79615651556581,-45.2089052377769,2018-08-13 17:45:12
758fbb6d7ea877ff4005851bb75238c2,Baixa,-23.533697346932883,-46.53920421342839,-23.021344682864957,-47.528427787992975,2017-05-20 13:29:03
19adceb97f5be3e428c2b0df7a6efa39,Baixa,-23.533697346932883,-46.53920421342839,-23.67219549120011,-46.55498327699232,2018-02-09 22:55:51
229177e71a4625bfd5c2d62ff385253b,Baixa,-23.533697346932883,-46.53920421342839,-23.547650962519555,-46.64357747515727,2017-04-02 15:41:12
76b5a5fc007406c38125f8d12147093f,Baixa,-23.533697346932883,-46.53920421342839,-23.53994293192069,-46.88676604933411,2018-03-11 20:54:38
bda3c40c66117ac3211d4934f4a43ec6,Baixa,-23.533697346932883,-46.53920421342839,-23.462597421592825,-46.3353165488443,2018-07-30 21:46:21
37956c8c2b061c4a39b146aac4a9077d,Baixa,-23.533697346932883,-46.53920421342839,-23.571960108517537,-46.39956693949449,2017-05-29 17:35:14
e9a82a82b91f0f1cb3703a5b6fb3c505,Baixa,-23.533697346932883,-46.53920421342839,-23.43410150291419,-46.55347243450285,2017-03-27 22:28:00
f65681ae52bf95372fcd66c697752f3d,Baixa,-23.533697346932883,-46.53920421342839,-22.68073272144369,-47.70099050140135,2018-06-15 00:41:04
c235e3fbe42d171c9177e6664107170d,Baixa,-23.533697346932883,-46.53920421342839,-23.608297487102483,-46.67740874660965,2017-07-02 19:13:26
24bedfaf52a732f5885a762eedc20f08,Baixa,-23.533697346932883,-46.53920421342839,-23.52735457368866,-46.88567388149708,2018-02-04 18:31:25
6ee581ec3ac977c27a12f79caee568ed,Baixa,-23.533697346932883,-46.53920421342839,-23.556895554532897,-46.63100370483005,2018-03-16 13:22:37
b436b8e97cf3055b5cddcb972266ac06,Baixa,-23.533697346932883,-46.53920421342839,-23.592690175182163,-46.62106099443002,2017-05-31 21:42:12
f11326b050c436253b8d93c1ce36f6f9,Baixa,-23.533697346932883,-46.53920421342839,-22.564590914795996,-47.40315315223038,2017-08-02 09:12:56
77a87497893cb9fa026c8fb13c35a357,Baixa,-23.533697346932883,-46.53920421342839,-23.56235710851754,-46.676288326389326,2017-04-01 18:44:20
67d5ce930730430a0260f62e7c291eba,Baixa,-23.659407786809464,-46.75699374209451,-23.61716987759881,-46.62448145975736,2018-05-02 16:19:48
bb6a7f8cd819560d278d618a0673dd4b,Baixa,-23.659407786809464,-46.75699374209451,-20.80693143137789,-49.40957726029952,2017-09-19 10:33:10
d3ab179ddd49a5edc0540beb88baa168,Baixa,-23.659407786809464,-46.75699374209451,-23.6483172917075,-46.73174552524676,2018-01-11 13:54:11
23e328eaf02d129b3928e8012ffe85fc,Baixa,-23.659407786809464,-46.75699374209451,-23.6015555656414,-46.63235157799065,2017-08-28 15:22:35
c79555a2c34c70b237857d6d9850734d,Baixa,-23.659407786809464,-46.75699374209451,-20.68783876701268,-48.41546620561777,2018-05-14 14:54:25
0ede3ed4237f1c32b4ccd29e759d0a00,Baixa,-23.659407786809464,-46.75699374209451,-23.641768213901397,-46.59622988491383,2018-03-01 10:19:22
008ce8764db2e397e153000e017475b6,Baixa,-23.659407786809464,-46.75699374209451,-23.587042499999995,-46.63573874999999,2018-05-18 20:42:47
c19d18cdc29fd917b9e655f55503a665,Baixa,-23.659407786809464,-46.75699374209451,-23.536075904784,-46.78451070745578,2017-11-30 17:38:44
65176291fad85f25b92153f7172abbc5,Baixa,-24.03077309908247,-46.48748488550985,-22.9865591766809,-46.98871848455929,2018-04-25 08:21:31
33cf8e9da9865079f64965b83061baae,Alta,-24.03077309908247,-46.48748488550985,-23.54341626908212,-46.70487563352314,2018-03-20 09:25:27
84be8c486cc6c6bb5dd2a0a19effd9b5,Baixa,-24.03077309908247,-46.48748488550985,-23.325888190892385,-46.70730657041552,2018-07-30 16:45:36
ab9dddcfaf2bfc259fdeb299d2ed6d7a,Média,-24.03077309908247,-46.48748488550985,-23.503730489324187,-46.676623363725525,2018-05-22 14:37:19
739554bca7c0f1d20cf28779b6e37aa4,Baixa,-24.03077309908247,-46.48748488550985,-23.754657436580302,-46.6971784679439,2018-07-30 17:47:56
e36285554df73e171f9f41dbcf487b50,Baixa,-24.03077309908247,-46.48748488550985,-23.49857049347913,-46.6233534590571,2018-08-01 20:50:46
8a80978cd2fc29ccd46166aed7c3be81,Baixa,-24.03077309908247,-46.48748488550985,-23.545741270669254,-46.5926468408794,2018-04-12 14:42:02
61b1a1b503fca87a7d950193e5c706d3,Baixa,-24.03077309908247,-46.48748488550985,-23.551867006376643,-46.573927024842725,2017-11-29 15:44:44
e9136cf586a5b6aecf6fcd804542772c,Baixa,-24.03077309908247,-46.48748488550985,-23.567590529834398,-46.63545150721337,2018-04-21 15:00:13
f70f315a383a7e0d4f253107b5b34173,Baixa,-24.03077309908247,-46.48748488550985,-23.52350959838998,-46.666944167638064,2018-07-25 08:35:12
5546e31c47b50234b9ac599f2f8c0061,Baixa,-24.03077309908247,-46.48748488550985,-23.704795818924925,-45.44813814214166,2018-08-08 15:42:36
9a602b72c06820975aaa136e4fb793b5,Baixa,-24.03077309908247,-46.48748488550985,-23.54446292977097,-46.56591579892085,2018-03-18 10:49:47
d46f45b0d795bcf47a19d301710e63fe,Baixa,-24.03077309908247,-46.48748488550985,-23.621227962547767,-46.63148709332147,2018-05-16 23:10:39
2e57cf8eddb25f33ef61a1598c075e2d,Baixa,-24.03077309908247,-46.48748488550985,-23.4717225298344,-46.65764092339433,2018-03-08 21:11:45
17e604bb550e265b46ebefe61430751b,Baixa,-24.03077309908247,-46.48748488550985,-23.664502918276984,-47.581761427942936,2018-08-21 11:34:26
474f2b1387a07ea0159ca7a996dd09e8,Baixa,-24.03077309908247,-46.48748488550985,-23.527015354434702,-46.682698259911206,2018-05-25 13:00:02
80a16d66483cba1e11bd7f56a3cc175d,Baixa,-24.03077309908247,-46.48748488550985,-23.6002907463212,-46.49829101970684,2018-07-26 15:57:48
ac1a1d01dcd4350d31887f6eab3f63d5,Baixa,-24.03077309908247,-46.48748488550985,-23.69891158312654,-46.78192879600666,2018-08-23 21:43:41
b7ea644dd20e7c8cd6d08bddfb090a6c,Baixa,-24.03077309908247,-46.48748488550985,-23.97955012822438,-46.20319341923938,2018-02-23 11:25:36
34a114524c5f794047b202c0c85f3a17,Baixa,-24.03077309908247,-46.48748488550985,-21.77408813220568,-50.787156937254935,2018-07-19 10:26:52
ea37cd94a6d10959260b311f58cc5e0f,Baixa,-24.03077309908247,-46.48748488550985,-23.605867425471804,-46.43376271204341,2017-05-30 23:02:35
5ca376cff085294d9b8a396d8c9834ea,Baixa,-24.03077309908247,-46.48748488550985,-23.512668178041054,-46.58665534166385,2018-04-05 17:27:00
216f5ce95749a1f03de00b34908e73a2,Baixa,-24.03077309908247,-46.48748488550985,-22.014946613653425,-47.90148946378896,2018-04-10 14:49:57
f55fce6b72a95af7e7f8607db5a2d4cc,Alta,-24.03077309908247,-46.48748488550985,-23.636521320012687,-46.77320758159732,2018-03-11 12:30:10
da74eb479a8368d212376158daf9416b,Baixa,-24.03077309908247,-46.48748488550985,-23.61037819539498,-46.64713222883606,2018-06-13 10:01:18
27dc874d0fc1a19c74ec77ca706be968,Baixa,-24.03077309908247,-46.48748488550985,-23.510081986121538,-46.65907867000398,2018-07-02 07:52:38
0cc64cf0340c6a2e2a2157f49454b639,Baixa,-24.03077309908247,-46.48748488550985,-23.60978638462481,-46.75740105595065,2018-03-28 16:48:44
25f0e2e1bdd2acf4c251364f1f6b4c0d,Baixa,-24.03077309908247,-46.48748488550985,-22.722145470713865,-47.33535052553523,2018-07-18 16:22:23
376e24a23026f91d3b3a68ae7b4fffc9,Baixa,-24.03077309908247,-46.48748488550985,-24.12512958321233,-48.90885881818258,2018-04-04 15:04:30
e4313fe2f9d83782c9426892dc497ea4,Baixa,-24.03077309908247,-46.48748488550985,-23.93991687425227,-46.37536370945215,2017-08-31 10:28:39
628fedcd693f3b7d66306884d2c043c6,Alta,-24.03077309908247,-46.48748488550985,-23.50609758451153,-46.73241237719997,2017-07-29 18:28:57
55573ba9c7c0f45fc1c1b30bb498bbf6,Média,-24.03077309908247,-46.48748488550985,-23.71449719796794,-46.613184490902064,2018-05-02 20:40:15
1a3c522fdd0e9dd7afd78e03b2858a54,Baixa,-24.03077309908247,-46.48748488550985,-23.85920023380768,-46.708474228442746,2018-05-21 17:11:25
199303a694a579a221dd258585150f89,Média,-24.03077309908247,-46.48748488550985,-23.201781118789317,-45.89567007799064,2018-07-04 13:17:52
5180f5ceec20f3f7d4c082c81a07926f,Baixa,-24.03077309908247,-46.48748488550985,-22.75162984425566,-45.08964193252266,2017-12-07 09:31:40
7efe2c754b2967e96d43d60643cecce5,Baixa,-24.03077309908247,-46.48748488550985,-23.55087948013395,-46.37922018486832,2018-07-22 12:16:06
38f6871a527b1bba63f4db9b0f3dee2d,Baixa,-24.03077309908247,-46.48748488550985,-22.24952039418273,-47.81123678056145,2018-06-14 19:35:01
6e913f64d31f551cbbc72e703744e52f,Baixa,-24.03077309908247,-46.48748488550985,-23.28138052414315,-46.736846345042274,2018-05-06 14:24:39
18af5b4976135b13f239f49dbfaf23df,Baixa,-24.03077309908247,-46.48748488550985,-23.58486957646144,-46.72851983611286,2018-03-15 13:37:00
9c3fe119bb87723856e0d807d2ddf37d,Baixa,-24.03077309908247,-46.48748488550985,-22.11041683240867,-48.30935219804882,2018-08-07 09:09:13
687297c4cb20d6fad502624bed7376ec,Baixa,-24.03077309908247,-46.48748488550985,-20.58223091395927,-48.557197702608335,2018-01-16 00:16:06
da4c436373694f136c48e1ead3632f06,Baixa,-24.03077309908247,-46.48748488550985,-23.58136699134433,-46.56438226771108,2017-07-03 12:00:55
5caa8760b7cf9282010fa67a60dffff5,Baixa,-24.03077309908247,-46.48748488550985,-23.49202606368976,-46.4757014239747,2017-07-25 23:56:07
7e10e8b9d6949e7caa76063a954cc035,Média,-24.03077309908247,-46.48748488550985,-21.69177606516385,-47.47882812541438,2018-07-31 18:49:17
bfaf403555f9fa6df13c1d3765583faa,Baixa,-24.03077309908247,-46.48748488550985,-23.317321140748085,-46.73209089597715,2017-06-18 00:34:05
b7579d24f5b2dd3e20f2e57d0e07d170,Média,-21.31659353471437,-49.05362504097931,-23.885086104008465,-46.75730493978456,2017-04-21 17:49:46
784b0448b2075a95afcf2a55310b7238,Baixa,-23.56892589286744,-46.372428309048416,-23.681528172081464,-46.65219770413756,2018-05-16 20:57:48
da00b2d19ef7893d6d963f973b629fe4,Baixa,-23.4945751406988,-46.95875424775154,-23.74028612323272,-46.69436740882336,2018-01-03 16:59:02
ba59ccae9b527b6fef4bd4418c91f70b,Baixa,-23.4945751406988,-46.95875424775154,-23.430135991949918,-46.51056930904841,2017-06-11 18:01:24
7f7c84dc8cc814c4354d21d64ed73a35,Baixa,-23.4945751406988,-46.95875424775154,-23.41802254548405,-46.85038169374384,2017-10-28 10:50:15
17697f8b42c55a20565782a3b9c1a595,Baixa,-23.4945751406988,-46.95875424775154,-22.885356846451742,-48.47764303000053,2017-11-22 17:10:38
9abfcdf89ba71476090b2c80fb6ecada,Baixa,-23.4945751406988,-46.95875424775154,-23.48262344063541,-46.37448952833195,2017-10-08 19:25:19
cdc5c73d13831406606c28ea88d86ae9,Baixa,-23.4945751406988,-46.95875424775154,-23.868216506676653,-49.1428752735545,2018-01-06 13:03:06
a9102cabf06d6a3bb3db039b6477102f,Baixa,-23.4945751406988,-46.95875424775154,-23.61074277407813,-46.63021380544173,2017-04-05 01:37:38
d310b23f08b0bb0fc0f040a5b6b285bc,Baixa,-23.4945751406988,-46.95875424775154,-23.593023,-46.646572500000005,2017-10-21 20:46:39
f9989a770fe566738df2291e09cddee0,Baixa,-23.4945751406988,-46.95875424775154,-23.680098,-46.78833855164511,2017-06-18 22:34:32
5456769456d0d521af0d1675613702a8,Baixa,-23.4945751406988,-46.95875424775154,-23.5595404069971,-46.55031816083575,2017-09-14 09:17:11
4b2d035932915aa9c2a0d4d84cd6d3b0,Baixa,-23.4945751406988,-46.95875424775154,-23.661894701775957,-46.71730168665694,2018-01-31 19:07:26
5dbbb88d9ab8820dbe265323e2ab44a9,Baixa,-23.4945751406988,-46.95875424775154,-23.576284696783446,-46.597673422511626,2017-11-01 12:01:39
6291632d14ae01709d25b7f6cf2f46d7,Baixa,-23.4945751406988,-46.95875424775154,-22.805125239800333,-47.07162026686478,2017-08-22 13:25:49
b5a7d68509ebd7effa2445cff7eca791,Baixa,-23.4945751406988,-46.95875424775154,-23.590302789341564,-46.49576885581969,2017-10-16 10:45:33
6b95cbf782c29411b0d5feca16490ceb,Baixa,-23.4945751406988,-46.95875424775154,-22.977260214265105,-49.8573142076,2017-02-09 13:15:09
6a0b591f69623b1974c40cda6c026a0f,Baixa,-23.4945751406988,-46.95875424775154,-23.551625930952856,-46.22396219877843,2017-06-01 13:19:02
6baba4edd521964e1f16b03eff660868,Baixa,-23.4945751406988,-46.95875424775154,-23.539920936547933,-46.6283479287932,2017-04-01 10:44:01
2791f136b9474da2f7f56a8366675b0e,Baixa,-23.4945751406988,-46.95875424775154,-21.209355670552256,-47.75455123688613,2017-09-17 15:34:03
901fa9040bdb5022b65e359c25dcf76a,Baixa,-23.4945751406988,-46.95875424775154,-23.591966039961942,-46.63789362337693,2017-11-21 17:35:26
be6bc4cdcfc38b102553d294d1ba4725,Baixa,-23.578318844445207,-46.56142088891244,-23.68008452677597,-46.62410537301638,2018-06-25 12:35:38
